fromNode,toNode,weight,date,title
16463,15331,1,1995-08-17,Fermionic solution of the Andrews-Baxter-Forrester model II: proof of
16463,15451,1,1995-08-17,Fermionic solution of the Andrews-Baxter-Forrester model II: proof of
16463,15760,1,1995-08-17,Fermionic solution of the Andrews-Baxter-Forrester model II: proof of
16463,15940,1,1995-08-17,Fermionic solution of the Andrews-Baxter-Forrester model II: proof of
16463,16298,1,1995-08-17,Fermionic solution of the Andrews-Baxter-Forrester model II: proof of
16463,16437,1,1995-08-17,Fermionic solution of the Andrews-Baxter-Forrester model II: proof of
16469,14029,1,1995-08-18,Goldstone Bosons in the Gaussian Approximation
16471,13295,1,1995-08-18,Exact Electromagnetic Duality
16471,14160,1,1995-08-18,Exact Electromagnetic Duality
16471,14329,1,1995-08-18,Exact Electromagnetic Duality
16471,14351,1,1995-08-18,Exact Electromagnetic Duality
16471,14873,1,1995-08-18,Exact Electromagnetic Duality
16474,10819,1,1995-08-18,Four Dimensional Black Holes and Duality in Superstring Theory
16474,12525,1,1995-08-18,Four Dimensional Black Holes and Duality in Superstring Theory
16474,13241,1,1995-08-18,Four Dimensional Black Holes and Duality in Superstring Theory
16474,14703,1,1995-08-18,Four Dimensional Black Holes and Duality in Superstring Theory
16474,14780,1,1995-08-18,Four Dimensional Black Holes and Duality in Superstring Theory
16474,14949,1,1995-08-18,Four Dimensional Black Holes and Duality in Superstring Theory
16474,16332,1,1995-08-18,Four Dimensional Black Holes and Duality in Superstring Theory
16472,10336,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,10348,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,10458,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,10467,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,10566,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,10652,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,10739,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,10963,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,11039,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,12046,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,12180,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,13870,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16472,14095,1,1995-08-18,Numerical Solutions of Dilaton Gravity and the Semi-Classical
16473,10950,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,11138,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,11601,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,12110,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,13271,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,14725,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,15157,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,15237,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,15737,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,15756,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,15785,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,16094,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,16101,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,16185,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,16216,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,16280,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,16445,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16473,16450,1,1995-08-18,S Duality and Dyonic p-Brane Solutions in Type II String Theory
16477,11063,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,11540,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,12489,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,13241,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,13530,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,14077,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,14427,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,14909,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,15534,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,16269,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16477,16273,1,1995-08-20,A Change of Variables to the Dual and Factorization of Composite
16478,12062,1,1995-08-20,Nonsupersymmetric String Solitons
16478,14110,1,1995-08-20,Nonsupersymmetric String Solitons
16478,14505,1,1995-08-20,Nonsupersymmetric String Solitons
16478,14725,1,1995-08-20,Nonsupersymmetric String Solitons
16478,15440,1,1995-08-20,Nonsupersymmetric String Solitons
16478,15604,1,1995-08-20,Nonsupersymmetric String Solitons
16478,15737,1,1995-08-20,Nonsupersymmetric String Solitons
16478,15756,1,1995-08-20,Nonsupersymmetric String Solitons
16478,15913,1,1995-08-20,Nonsupersymmetric String Solitons
16478,15961,1,1995-08-20,Nonsupersymmetric String Solitons
16478,16013,1,1995-08-20,Nonsupersymmetric String Solitons
16478,16135,1,1995-08-20,Nonsupersymmetric String Solitons
16478,16185,1,1995-08-20,Nonsupersymmetric String Solitons
16478,16216,1,1995-08-20,Nonsupersymmetric String Solitons
16478,16261,1,1995-08-20,Nonsupersymmetric String Solitons
16478,16281,1,1995-08-20,Nonsupersymmetric String Solitons
16478,16386,1,1995-08-20,Nonsupersymmetric String Solitons
16481,11895,1,1995-08-21,On Ising Correlation Functions with Boundary Magnetic Field
16481,12065,1,1995-08-21,On Ising Correlation Functions with Boundary Magnetic Field
16481,12617,1,1995-08-21,On Ising Correlation Functions with Boundary Magnetic Field
16481,12938,1,1995-08-21,On Ising Correlation Functions with Boundary Magnetic Field
16481,13391,1,1995-08-21,On Ising Correlation Functions with Boundary Magnetic Field
16481,14477,1,1995-08-21,On Ising Correlation Functions with Boundary Magnetic Field
16481,15700,1,1995-08-21,On Ising Correlation Functions with Boundary Magnetic Field
16484,14878,1,1995-08-21,On the finite temperature $\lambda\varphi^{4}$ and Gross-Neveu models.
16490,10335,1,1995-08-22,On the Initial Singularity Problem in Two Dimensional Quantum Cosmology
16490,14649,1,1995-08-22,On the Initial Singularity Problem in Two Dimensional Quantum Cosmology
16498,11965,1,1995-08-23,Monopole and Dyon Bound States in N=2 Supersymmetric Yang-Mills Theories
16498,13236,1,1995-08-23,Monopole and Dyon Bound States in N=2 Supersymmetric Yang-Mills Theories
16498,13271,1,1995-08-23,Monopole and Dyon Bound States in N=2 Supersymmetric Yang-Mills Theories
16498,13295,1,1995-08-23,Monopole and Dyon Bound States in N=2 Supersymmetric Yang-Mills Theories
16498,14160,1,1995-08-23,Monopole and Dyon Bound States in N=2 Supersymmetric Yang-Mills Theories
16498,14351,1,1995-08-23,Monopole and Dyon Bound States in N=2 Supersymmetric Yang-Mills Theories
16499,11378,1,1995-08-24,Vortex Filament in Three-manifold and the Duistermaat-Heckman Formula
16499,11454,1,1995-08-24,Vortex Filament in Three-manifold and the Duistermaat-Heckman Formula
16499,13960,1,1995-08-24,Vortex Filament in Three-manifold and the Duistermaat-Heckman Formula
16499,16115,1,1995-08-24,Vortex Filament in Three-manifold and the Duistermaat-Heckman Formula
16508,10738,1,1995-08-24,A Relation Between Gravity in $(3+1)$--Dimensions and Pontrjagin
16508,11097,1,1995-08-24,A Relation Between Gravity in $(3+1)$--Dimensions and Pontrjagin
16508,12168,1,1995-08-24,A Relation Between Gravity in $(3+1)$--Dimensions and Pontrjagin
16500,13861,1,1995-08-24,5D Generalized Inflationary Cosmology
16501,11050,1,1995-08-24,On Relativistic Bose-Einstein Condensation
16501,13861,1,1995-08-24,On Relativistic Bose-Einstein Condensation
16502,13861,1,1995-08-24,Generalized Boltzmann Equation in a Manifestly Covariant Relativistic
16503,13861,1,1995-08-24,Towards a Realistic Equation of State of Strongly Interacting Matter
16509,10490,1,1995-08-24,Some new integrable equations from the self-dual Yang-Mills equations
16509,10811,1,1995-08-24,Some new integrable equations from the self-dual Yang-Mills equations
16510,12065,1,1995-08-24,Random Walk with a Boundary Line as a Free Massive Boson with a Defect
16510,12087,1,1995-08-24,Random Walk with a Boundary Line as a Free Massive Boson with a Defect
16510,14477,1,1995-08-24,Random Walk with a Boundary Line as a Free Massive Boson with a Defect
16507,11454,1,1995-08-24,On Localization and Regularization
16507,13960,1,1995-08-24,On Localization and Regularization
16507,15342,1,1995-08-24,On Localization and Regularization
16513,10751,1,1995-08-25,On the Normalization and Hermiticity of Amplitudes in 4D Heterotic
16513,11521,1,1995-08-25,On the Normalization and Hermiticity of Amplitudes in 4D Heterotic
16513,13676,1,1995-08-25,On the Normalization and Hermiticity of Amplitudes in 4D Heterotic
16513,14712,1,1995-08-25,On the Normalization and Hermiticity of Amplitudes in 4D Heterotic
16513,14800,1,1995-08-25,On the Normalization and Hermiticity of Amplitudes in 4D Heterotic
16513,15529,1,1995-08-25,On the Normalization and Hermiticity of Amplitudes in 4D Heterotic
16521,13241,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,13271,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,14725,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,14780,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,15271,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,15604,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,15607,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,15756,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,15785,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,15794,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,16185,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,16216,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,16280,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,16377,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16521,16473,1,1995-08-25,"An SL(2,Z) Multiplet of Type IIB Superstrings"
16522,13696,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,14725,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,15237,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,15604,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,15737,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,15756,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,15914,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,16013,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,16085,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,16248,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,16261,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,16281,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,16341,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,16386,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16522,16450,1,1995-08-25,Type IIA-Heterotic Duals With Maximal Supersymmetry
16519,10362,1,1995-08-25,Exact Results for Integrable Asymptotically-free Field Theories
16519,11251,1,1995-08-25,Exact Results for Integrable Asymptotically-free Field Theories
16519,12482,1,1995-08-25,Exact Results for Integrable Asymptotically-free Field Theories
16519,13341,1,1995-08-25,Exact Results for Integrable Asymptotically-free Field Theories
16519,14530,1,1995-08-25,Exact Results for Integrable Asymptotically-free Field Theories
16519,14531,1,1995-08-25,Exact Results for Integrable Asymptotically-free Field Theories
16524,14855,1,1995-08-27,A Note on Slavnov-Taylor Identities in the Causal Epstein-Glaser
16526,12197,1,1995-08-28,The Vacuum Functional at Large Distances
16526,12457,1,1995-08-28,The Vacuum Functional at Large Distances
16526,14539,1,1995-08-28,The Vacuum Functional at Large Distances
16529,10727,1,1995-08-28,The black hole information paradox
16529,11000,1,1995-08-28,The black hole information paradox
16529,11195,1,1995-08-28,The black hole information paradox
16529,11579,1,1995-08-28,The black hole information paradox
16529,11884,1,1995-08-28,The black hole information paradox
16529,12121,1,1995-08-28,The black hole information paradox
16529,12339,1,1995-08-28,The black hole information paradox
16529,12443,1,1995-08-28,The black hole information paradox
16529,12475,1,1995-08-28,The black hole information paradox
16529,15133,1,1995-08-28,The black hole information paradox
16529,15309,1,1995-08-28,The black hole information paradox
16529,16169,1,1995-08-28,The black hole information paradox
16529,16317,1,1995-08-28,The black hole information paradox
16534,10585,1,1995-08-28,S-Duality and the Dyon Spectrum in N=2 Super Yang-Mills Theory
16534,11965,1,1995-08-28,S-Duality and the Dyon Spectrum in N=2 Super Yang-Mills Theory
16534,13295,1,1995-08-28,S-Duality and the Dyon Spectrum in N=2 Super Yang-Mills Theory
16534,14160,1,1995-08-28,S-Duality and the Dyon Spectrum in N=2 Super Yang-Mills Theory
16534,14351,1,1995-08-28,S-Duality and the Dyon Spectrum in N=2 Super Yang-Mills Theory
16534,16089,1,1995-08-28,S-Duality and the Dyon Spectrum in N=2 Super Yang-Mills Theory
16533,11891,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,12432,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,12461,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,12615,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,13948,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,14160,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,14296,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,14725,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,14830,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,14837,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15181,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15237,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15271,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15407,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15604,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15638,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15716,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15737,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15744,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15794,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
16533,15847,1,1995-08-29,Nonperturbative Results on the Point Particle Limit of N=2 Heterotic
